filepath,track,artist,seeds,number_of_emotion_tags,valence_tags,arousal_tags,dominance_tags
The_Beatles/In_My_Life.mid,In My Life,The Beatles,['mellow'],17,6.007835051546392,4.059484536082475,5.549690721649485
The_Beatles/In_My_Life.6.mid,In My Life,The Beatles,['mellow'],17,6.007835051546392,4.059484536082475,5.549690721649485
The_Beatles/In_My_Life.5.mid,In My Life,The Beatles,['mellow'],17,6.007835051546392,4.059484536082475,5.549690721649485
The_Beatles/In_My_Life.4.mid,In My Life,The Beatles,['mellow'],17,6.007835051546392,4.059484536082475,5.549690721649485
The_Beatles/In_My_Life.1.mid,In My Life,The Beatles,['mellow'],17,6.007835051546392,4.059484536082475,5.549690721649485
The_Beatles/In_My_Life.3.mid,In My Life,The Beatles,['mellow'],17,6.007835051546392,4.059484536082475,5.549690721649485
The_Beatles/In_My_Life.2.mid,In My Life,The Beatles,['mellow'],17,6.007835051546392,4.059484536082475,5.549690721649485
The_Beatles/Good_Night.1.mid,Good Night,The Beatles,"['melancholy', 'peaceful', 'soft']",11,6.506046511627907,3.8651162790697677,5.902558139534882
The_Beatles/Good_Night.mid,Good Night,The Beatles,"['melancholy', 'peaceful', 'soft']",11,6.506046511627907,3.8651162790697677,5.902558139534882
The_Beatles/Two_of_Us.mid,Two of Us,The Beatles,['happy'],10,7.025901639344263,4.522950819672132,6.239999999999998
The_Beatles/Two_of_Us.1.mid,Two of Us,The Beatles,['happy'],10,7.025901639344263,4.522950819672132,6.239999999999998
The_Beatles/Good_Morning_Good_Morning.2.mid,Good Morning Good Morning,The Beatles,['happy'],7,7.83608695652174,5.404347826086957,6.873913043478259
The_Beatles/Good_Morning_Good_Morning.1.mid,Good Morning Good Morning,The Beatles,['happy'],7,7.83608695652174,5.404347826086957,6.873913043478259
The_Beatles/Good_Morning_Good_Morning.mid,Good Morning Good Morning,The Beatles,['happy'],7,7.83608695652174,5.404347826086957,6.873913043478259
The_Beatles/Being_for_the_Benefit_of_Mr._Kite_takes_1_and_2_.mid,Being for the Benefit of Mr. Kite!,The Beatles,['trippy'],8,4.22897435897436,3.1717948717948716,3.7351282051282055
The_Beatles/The_Word.mid,The Word,The Beatles,['happy'],11,7.6080000000000005,5.301333333333334,6.379333333333333
The_Beatles/The_Word.1.mid,The Word,The Beatles,['happy'],11,7.6080000000000005,5.301333333333334,6.379333333333333
The_Beatles/The_Word.2.mid,The Word,The Beatles,['happy'],11,7.6080000000000005,5.301333333333334,6.379333333333333
"The_Beatles/Long,_Long,_Long.1.mid","Long, Long, Long",The Beatles,['sad'],19,4.841052631578948,3.9578947368421056,5.021052631578948
"The_Beatles/Long,_Long,_Long.mid","Long, Long, Long",The Beatles,['sad'],19,4.841052631578948,3.9578947368421056,5.021052631578948
The_Beatles/Whats_the_New_Mary_Jane.1.mid,What's the New Mary Jane,The Beatles,['scary'],2,5.36,5.7,5.265
The_Beatles/Whats_the_New_Mary_Jane.mid,What's the New Mary Jane,The Beatles,['scary'],2,5.36,5.7,5.265
The_Beatles/Yesterday.8.mid,Yesterday,The Beatles,['sad'],14,4.352857142857143,3.6152380952380954,4.647619047619048
The_Beatles/Yesterday.mid,Yesterday,The Beatles,['sad'],14,4.352857142857143,3.6152380952380954,4.647619047619048
The_Beatles/Yesterday.6.mid,Yesterday,The Beatles,['sad'],14,4.352857142857143,3.6152380952380954,4.647619047619048
The_Beatles/Yesterday.7.mid,Yesterday,The Beatles,['sad'],14,4.352857142857143,3.6152380952380954,4.647619047619048
The_Beatles/Yesterday.5.mid,Yesterday,The Beatles,['sad'],14,4.352857142857143,3.6152380952380954,4.647619047619048
The_Beatles/Yesterday.4.mid,Yesterday,The Beatles,['sad'],14,4.352857142857143,3.6152380952380954,4.647619047619048
The_Beatles/Yesterday.1.mid,Yesterday,The Beatles,['sad'],14,4.352857142857143,3.6152380952380954,4.647619047619048
The_Beatles/Yesterday.3.mid,Yesterday,The Beatles,['sad'],14,4.352857142857143,3.6152380952380954,4.647619047619048
The_Beatles/Yesterday.2.mid,Yesterday,The Beatles,['sad'],14,4.352857142857143,3.6152380952380954,4.647619047619048
The_Beatles/Sgt._Peppers_Lonely_Hearts_Club_Band.1.mid,Sgt. Pepper's Lonely Hearts Club Band (reprise),The Beatles,['happy'],9,7.84,5.729999999999998,6.807499999999998
The_Beatles/Sgt._Peppers_Lonely_Hearts_Club_Band.2.mid,Sgt. Pepper's Lonely Hearts Club Band (reprise),The Beatles,['happy'],9,7.84,5.729999999999998,6.807499999999998
The_Beatles/Sgt._Peppers_Lonely_Hearts_Club_Band.mid,Sgt. Pepper's Lonely Hearts Club Band (reprise),The Beatles,['happy'],9,7.84,5.729999999999998,6.807499999999998
The_Beatles/I_Will.mid,I Will,The Beatles,"['sweet', 'mellow']",12,7.409677419354837,4.358602150537634,6.405698924731183
The_Beatles/I_Will.1.mid,I Will,The Beatles,"['sweet', 'mellow']",12,7.409677419354837,4.358602150537634,6.405698924731183
The_Beatles/I_Will.2.mid,I Will,The Beatles,"['sweet', 'mellow']",12,7.409677419354837,4.358602150537634,6.405698924731183
The_Beatles/Im_Gonna_Sit_Right_Down_and_Cry_Over_You_.mid,I'm Down,The Beatles,['happy'],2,8.436666666666667,6.14,7.153333333333333
The_Beatles/Martha_My_Dear.mid,Martha My Dear,The Beatles,['happy'],9,7.995,5.30175,6.84725
The_Beatles/Martha_My_Dear.2.mid,Martha My Dear,The Beatles,['happy'],9,7.995,5.30175,6.84725
The_Beatles/Martha_My_Dear.1.mid,Martha My Dear,The Beatles,['happy'],9,7.995,5.30175,6.84725
The_Beatles/Wild_Honey_Pie.mid,Honey Pie,The Beatles,['happy'],6,8.027692307692307,5.485,6.826538461538462
The_Beatles/Real_Love.mid,Real Love,The Beatles,"['romantic', 'sweet']",10,7.452500000000001,4.97796875,6.15015625
The_Beatles/Real_Love.1.mid,Real Love,The Beatles,"['romantic', 'sweet']",10,7.452500000000001,4.97796875,6.15015625
The_Beatles/Mean_Mr._Mustard.mid,Mean Mr. Mustard,The Beatles,['silly'],7,7.35758620689655,5.106206896551724,6.6772413793103444
The_Beatles/Mean_Mr._Mustard.1.mid,Mean Mr. Mustard,The Beatles,['silly'],7,7.35758620689655,5.106206896551724,6.6772413793103444
The_Beatles/Your_Mother_Should_Know.1.mid,Your Mother Should Know,The Beatles,"['fun', 'happy']",9,7.770877192982455,5.622280701754386,6.781052631578947
The_Beatles/Your_Mother_Should_Know.2.mid,Your Mother Should Know,The Beatles,"['fun', 'happy']",9,7.770877192982455,5.622280701754386,6.781052631578947
The_Beatles/Your_Mother_Should_Know.mid,Your Mother Should Know,The Beatles,"['fun', 'happy']",9,7.770877192982455,5.622280701754386,6.781052631578947
The_Beatles/Birthday.4.mid,Birthday,The Beatles,['happy'],8,7.283684210526315,5.483421052631578,6.419736842105263
The_Beatles/Birthday.5.mid,Birthday,The Beatles,['happy'],8,7.283684210526315,5.483421052631578,6.419736842105263
The_Beatles/Birthday.2.mid,Birthday,The Beatles,['happy'],8,7.283684210526315,5.483421052631578,6.419736842105263
The_Beatles/Birthday.3.mid,Birthday,The Beatles,['happy'],8,7.283684210526315,5.483421052631578,6.419736842105263
The_Beatles/Birthday.1.mid,Birthday,The Beatles,['happy'],8,7.283684210526315,5.483421052631578,6.419736842105263
The_Beatles/Birthday.mid,Birthday,The Beatles,['happy'],8,7.283684210526315,5.483421052631578,6.419736842105263
The_Beatles/All_You_Need_Is_Love.1.mid,All You Need Is Love,The Beatles,['happy'],13,7.6098461538461555,5.177538461538461,6.39923076923077
The_Beatles/All_You_Need_Is_Love.2.mid,All You Need Is Love,The Beatles,['happy'],13,7.6098461538461555,5.177538461538461,6.39923076923077
The_Beatles/All_You_Need_Is_Love.3.mid,All You Need Is Love,The Beatles,['happy'],13,7.6098461538461555,5.177538461538461,6.39923076923077
The_Beatles/All_You_Need_Is_Love.4.mid,All You Need Is Love,The Beatles,['happy'],13,7.6098461538461555,5.177538461538461,6.39923076923077
The_Beatles/All_You_Need_Is_Love.mid,All You Need Is Love,The Beatles,['happy'],13,7.6098461538461555,5.177538461538461,6.39923076923077
The_Beatles/Got_To_Get_You_Into_My_Life.4.mid,Got to Get You Into My Life,The Beatles,['happy'],9,7.348510638297871,5.338510638297873,6.155531914893617
The_Beatles/Got_To_Get_You_Into_My_Life.2.mid,Got to Get You Into My Life,The Beatles,['happy'],9,7.348510638297871,5.338510638297873,6.155531914893617
The_Beatles/Got_To_Get_You_Into_My_Life.3.mid,Got to Get You Into My Life,The Beatles,['happy'],9,7.348510638297871,5.338510638297873,6.155531914893617
The_Beatles/Got_To_Get_You_Into_My_Life.1.mid,Got to Get You Into My Life,The Beatles,['happy'],9,7.348510638297871,5.338510638297873,6.155531914893617
The_Beatles/Got_To_Get_You_Into_My_Life.mid,Got to Get You Into My Life,The Beatles,['happy'],9,7.348510638297871,5.338510638297873,6.155531914893617
The_Beatles/Because.mid,Because,The Beatles,['mellow'],15,5.8495081967213105,4.109344262295083,5.519180327868852
The_Beatles/Because.1.mid,Because,The Beatles,['mellow'],15,5.8495081967213105,4.109344262295083,5.519180327868852
The_Beatles/Revolution.1.mid,Revolution 1,The Beatles,['mellow'],10,5.261224489795917,3.375714285714285,5.889387755102041
The_Beatles/Revolution.2.mid,Revolution 1,The Beatles,['mellow'],10,5.261224489795917,3.375714285714285,5.889387755102041
The_Beatles/Revolution.mid,Revolution 1,The Beatles,['mellow'],10,5.261224489795917,3.375714285714285,5.889387755102041
The_Beatles/I_Should_Have_Known_Better.2.mid,I Should Have Known Better,The Beatles,"['fun', 'happy']",11,7.579428571428572,5.408285714285714,6.383428571428571
The_Beatles/I_Should_Have_Known_Better.3.mid,I Should Have Known Better,The Beatles,"['fun', 'happy']",11,7.579428571428572,5.408285714285714,6.383428571428571
The_Beatles/I_Should_Have_Known_Better.1.mid,I Should Have Known Better,The Beatles,"['fun', 'happy']",11,7.579428571428572,5.408285714285714,6.383428571428571
The_Beatles/I_Should_Have_Known_Better.4.mid,I Should Have Known Better,The Beatles,"['fun', 'happy']",11,7.579428571428572,5.408285714285714,6.383428571428571
The_Beatles/I_Should_Have_Known_Better.mid,I Should Have Known Better,The Beatles,"['fun', 'happy']",11,7.579428571428572,5.408285714285714,6.383428571428571
The_Beatles/I_Want_You_Shes_So_Heavy_.mid,I Want You (She's So Heavy),The Beatles,['sexy'],14,5.644022988505747,4.679770114942529,5.273103448275862
The_Beatles/I_Want_You_Shes_So_Heavy_.1.mid,I Want You (She's So Heavy),The Beatles,['sexy'],14,5.644022988505747,4.679770114942529,5.273103448275862
The_Beatles/I_Want_You_Shes_So_Heavy_.2.mid,I Want You (She's So Heavy),The Beatles,['sexy'],14,5.644022988505747,4.679770114942529,5.273103448275862
The_Beatles/Here_Comes_the_Sun.3.mid,Here Comes the Sun,The Beatles,['happy'],18,7.7739,5.1952,6.751799999999999
The_Beatles/Here_Comes_the_Sun.2.mid,Here Comes the Sun,The Beatles,['happy'],18,7.7739,5.1952,6.751799999999999
The_Beatles/Here_Comes_the_Sun.1.mid,Here Comes the Sun,The Beatles,['happy'],18,7.7739,5.1952,6.751799999999999
The_Beatles/Here_Comes_the_Sun.mid,Here Comes the Sun,The Beatles,['happy'],18,7.7739,5.1952,6.751799999999999
The_Beatles/Here_Comes_the_Sun.5.mid,Here Comes the Sun,The Beatles,['happy'],18,7.7739,5.1952,6.751799999999999
The_Beatles/Here_Comes_the_Sun.4.mid,Here Comes the Sun,The Beatles,['happy'],18,7.7739,5.1952,6.751799999999999
The_Beatles/Maxwells_Silver_Hammer.1.mid,Maxwell's Silver Hammer,The Beatles,"['fun', 'happy']",7,7.388749999999999,5.252083333333334,6.4764583333333325
The_Beatles/Maxwells_Silver_Hammer.mid,Maxwell's Silver Hammer,The Beatles,"['fun', 'happy']",7,7.388749999999999,5.252083333333334,6.4764583333333325
The_Beatles/Maxwells_Silver_Hammer.2.mid,Maxwell's Silver Hammer,The Beatles,"['fun', 'happy']",7,7.388749999999999,5.252083333333334,6.4764583333333325
The_Beatles/Why_Dont_We_Do_It_in_the_Road.1.mid,Why Don't We Do It in the Road?,The Beatles,['sexy'],14,6.277301587301587,5.396984126984128,5.912222222222224
The_Beatles/Why_Dont_We_Do_It_in_the_Road.2.mid,Why Don't We Do It in the Road?,The Beatles,['sexy'],14,6.277301587301587,5.396984126984128,5.912222222222224
The_Beatles/Why_Dont_We_Do_It_in_the_Road.mid,Why Don't We Do It in the Road?,The Beatles,['sexy'],14,6.277301587301587,5.396984126984128,5.912222222222224
The_Beatles/For_No_One.mid,For No One,The Beatles,"['sad', 'mellow']",13,3.869999999999999,3.794897959183674,4.496530612244898
The_Beatles/For_No_One.1.mid,For No One,The Beatles,"['sad', 'mellow']",13,3.869999999999999,3.794897959183674,4.496530612244898
The_Beatles/For_No_One.3.mid,For No One,The Beatles,"['sad', 'mellow']",13,3.869999999999999,3.794897959183674,4.496530612244898
The_Beatles/For_No_One.2.mid,For No One,The Beatles,"['sad', 'mellow']",13,3.869999999999999,3.794897959183674,4.496530612244898
The_Beatles/Ive_Just_Seen_a_Face.1.mid,I've Just Seen a Face,The Beatles,"['happy', 'sweet']",11,7.8827173913043485,5.368478260869565,6.3519565217391305
The_Beatles/Ive_Just_Seen_a_Face.mid,I've Just Seen a Face,The Beatles,"['happy', 'sweet']",11,7.8827173913043485,5.368478260869565,6.3519565217391305
The_Beatles/Fool_on_the_Hill.mid,The Fool on the Hill,The Beatles,['sad'],11,3.6190909090909087,2.810454545454545,3.896515151515152
The_Beatles/Fool_on_the_Hill.2.mid,The Fool on the Hill,The Beatles,['sad'],11,3.6190909090909087,2.810454545454545,3.896515151515152
The_Beatles/Fool_on_the_Hill.1.mid,The Fool on the Hill,The Beatles,['sad'],11,3.6190909090909087,2.810454545454545,3.896515151515152
The_Beatles/Hey_Bulldog.2.mid,Hey Bulldog,The Beatles,"['fun', 'happy']",10,6.306326530612245,4.747959183673469,5.847551020408162
The_Beatles/Hey_Bulldog.1.mid,Hey Bulldog,The Beatles,"['fun', 'happy']",10,6.306326530612245,4.747959183673469,5.847551020408162
The_Beatles/Hey_Bulldog.mid,Hey Bulldog,The Beatles,"['fun', 'happy']",10,6.306326530612245,4.747959183673469,5.847551020408162
The_Beatles/Only_a_Northern_Song.mid,Only a Northern Song,The Beatles,['trippy'],11,4.616274509803922,3.5300000000000007,4.392549019607843
The_Beatles/All_Ive_Got_to_Do.mid,All I've Got to Do,The Beatles,['happy'],12,6.402571428571429,4.679571428571429,5.629714285714286
The_Beatles/Magical_Mystery_Tour.1.mid,Magical Mystery Tour,The Beatles,['happy'],6,8.034444444444444,5.753055555555556,6.8405555555555555
The_Beatles/Magical_Mystery_Tour.mid,Magical Mystery Tour,The Beatles,['happy'],6,8.034444444444444,5.753055555555556,6.8405555555555555
The_Beatles/Norweigian_Wood_This_Bird_Has_Flown_take_1_.mid,Norwegian Wood (This Bird Has Flown),The Beatles,['mellow'],11,6.479523809523809,3.8411904761904756,6.154999999999999
The_Beatles/Being_For_The_Benefit_Of_Mr._Kite.1.mid,Being for the Benefit of Mr. Kite!,The Beatles,['trippy'],8,4.22897435897436,3.1717948717948716,3.7351282051282055
The_Beatles/Being_For_The_Benefit_Of_Mr._Kite.mid,Being for the Benefit of Mr. Kite!,The Beatles,['trippy'],8,4.22897435897436,3.1717948717948716,3.7351282051282055
The_Beatles/Here_Comes_the_Sun_The_Inner_Light_transition_.mid,The Inner Light,The Beatles,['spiritual'],4,4.5,3.4128571428571433,4.707142857142857
The_Beatles/Here_Comes_the_Sun_The_Inner_Light_transition_.mid,Here Comes the Sun,The Beatles,['happy'],18,7.7739,5.1952,6.751799999999999
The_Beatles/Here_Comes_the_Sun_The_Inner_Light_transition_.mid,Here Comes the Sun / The Inner Light,The Beatles,"['positive', 'trippy']",7,5.672637362637362,3.593846153846154,5.115604395604396
The_Beatles/Here_Comes_the_Sun_The_Inner_Light_transition_.mid,Here Comes the Sun/The Inner Light [transition],The Beatles,['trippy'],2,3.74,2.645,3.39
The_Beatles/Sun_King.mid,Sun King,The Beatles,"['calm', 'mellow']",12,5.701447368421053,2.937105263157895,5.695657894736843
The_Beatles/Sun_King.1.mid,Sun King,The Beatles,"['calm', 'mellow']",12,5.701447368421053,2.937105263157895,5.695657894736843
The_Beatles/The_Fool_on_the_Hill.mid,The Fool on the Hill,The Beatles,['sad'],11,3.6190909090909087,2.810454545454545,3.896515151515152
The_Beatles/The_Fool_on_the_Hill.1.mid,The Fool on the Hill,The Beatles,['sad'],11,3.6190909090909087,2.810454545454545,3.896515151515152
The_Beatles/Dig_It.mid,Dig It,The Beatles,['silly'],6,6.933666666666667,4.984333333333335,6.507000000000001
The_Beatles/Lovely_Rita.mid,Lovely Rita,The Beatles,['happy'],10,7.836666666666667,5.394313725490195,6.5994117647058825
The_Beatles/Lovely_Rita.2.mid,Lovely Rita,The Beatles,['happy'],10,7.836666666666667,5.394313725490195,6.5994117647058825
The_Beatles/Lovely_Rita.1.mid,Lovely Rita,The Beatles,['happy'],10,7.836666666666667,5.394313725490195,6.5994117647058825
The_Beatles/Tomorrow_Never_Knows.mid,Tomorrow Never Knows,The Beatles,['trippy'],9,3.1026470588235298,2.2629411764705885,2.671764705882353
The_Beatles/Tomorrow_Never_Knows.2.mid,Tomorrow Never Knows,The Beatles,['trippy'],9,3.1026470588235298,2.2629411764705885,2.671764705882353
The_Beatles/Tomorrow_Never_Knows.1.mid,Tomorrow Never Knows,The Beatles,['trippy'],9,3.1026470588235298,2.2629411764705885,2.671764705882353
The_Beatles/Its_All_Too_Much.mid,It's All Too Much,The Beatles,['happy'],9,7.151521739130436,4.843478260869565,6.192173913043478
The_Beatles/Its_All_Too_Much.1.mid,It's All Too Much,The Beatles,['happy'],9,7.151521739130436,4.843478260869565,6.192173913043478
The_Beatles/Im_Only_Sleeping.mid,I'm Only Sleeping,The Beatles,"['dreamy', 'lazy', 'mellow']",9,5.6298571428571424,3.377714285714286,6.015142857142857
The_Beatles/Octopuss_Garden.mid,Octopus's Garden,The Beatles,"['fun', 'happy']",10,7.771612903225807,5.628709677419355,6.8835483870967735
The_Beatles/Lady_Madonna.8.mid,Lady Madonna,The Beatles,['happy'],7,7.535945945945947,5.561351351351351,6.665135135135135
The_Beatles/Lady_Madonna.4.mid,Lady Madonna,The Beatles,['happy'],7,7.535945945945947,5.561351351351351,6.665135135135135
The_Beatles/Lady_Madonna.5.mid,Lady Madonna,The Beatles,['happy'],7,7.535945945945947,5.561351351351351,6.665135135135135
The_Beatles/Lady_Madonna.7.mid,Lady Madonna,The Beatles,['happy'],7,7.535945945945947,5.561351351351351,6.665135135135135
The_Beatles/Lady_Madonna.6.mid,Lady Madonna,The Beatles,['happy'],7,7.535945945945947,5.561351351351351,6.665135135135135
The_Beatles/Lady_Madonna.2.mid,Lady Madonna,The Beatles,['happy'],7,7.535945945945947,5.561351351351351,6.665135135135135
The_Beatles/Lady_Madonna.3.mid,Lady Madonna,The Beatles,['happy'],7,7.535945945945947,5.561351351351351,6.665135135135135
The_Beatles/Lady_Madonna.1.mid,Lady Madonna,The Beatles,['happy'],7,7.535945945945947,5.561351351351351,6.665135135135135
The_Beatles/Lady_Madonna.mid,Lady Madonna,The Beatles,['happy'],7,7.535945945945947,5.561351351351351,6.665135135135135
The_Beatles/You_Know_My_Name_Look_Up_the_Number_.mid,You Know My Name (Look Up the Number),The Beatles,"['fun', 'happy', 'silly']",8,7.778414634146342,5.625731707317073,6.660121951219512
The_Beatles/You_Know_My_Name_Look_Up_the_Number_.1.mid,You Know My Name (Look Up the Number),The Beatles,"['fun', 'happy', 'silly']",8,7.778414634146342,5.625731707317073,6.660121951219512
The_Beatles/Please_Mister_Postman.mid,Please Mister Postman,The Beatles,"['fun', 'happy']",12,7.332586206896552,5.489655172413792,6.4417241379310335
The_Beatles/Please_Mister_Postman.2.mid,Please Mister Postman,The Beatles,"['fun', 'happy']",12,7.332586206896552,5.489655172413792,6.4417241379310335
The_Beatles/Please_Mister_Postman.1.mid,Please Mister Postman,The Beatles,"['fun', 'happy']",12,7.332586206896552,5.489655172413792,6.4417241379310335
The_Beatles/Penny_Lane.mid,Penny Lane,The Beatles,['happy'],10,7.194705882352941,5.301764705882353,6.374705882352941
The_Beatles/Penny_Lane.2.mid,Penny Lane,The Beatles,['happy'],10,7.194705882352941,5.301764705882353,6.374705882352941
The_Beatles/Penny_Lane.3.mid,Penny Lane,The Beatles,['happy'],10,7.194705882352941,5.301764705882353,6.374705882352941
The_Beatles/Penny_Lane.1.mid,Penny Lane,The Beatles,['happy'],10,7.194705882352941,5.301764705882353,6.374705882352941
The_Beatles/Penny_Lane.4.mid,Penny Lane,The Beatles,['happy'],10,7.194705882352941,5.301764705882353,6.374705882352941
The_Beatles/Penny_Lane.5.mid,Penny Lane,The Beatles,['happy'],10,7.194705882352941,5.301764705882353,6.374705882352941
The_Beatles/Penny_Lane.6.mid,Penny Lane,The Beatles,['happy'],10,7.194705882352941,5.301764705882353,6.374705882352941
The_Beatles/Twist_And_Shout.mid,Twist and Shout,The Beatles,['happy'],6,7.761666666666667,5.917999999999998,6.811666666666667
The_Beatles/Twist_And_Shout.5.mid,Twist and Shout,The Beatles,['happy'],6,7.761666666666667,5.917999999999998,6.811666666666667
The_Beatles/Twist_And_Shout.4.mid,Twist and Shout,The Beatles,['happy'],6,7.761666666666667,5.917999999999998,6.811666666666667
The_Beatles/Twist_And_Shout.6.mid,Twist and Shout,The Beatles,['happy'],6,7.761666666666667,5.917999999999998,6.811666666666667
The_Beatles/Twist_And_Shout.7.mid,Twist and Shout,The Beatles,['happy'],6,7.761666666666667,5.917999999999998,6.811666666666667
The_Beatles/Twist_And_Shout.3.mid,Twist and Shout,The Beatles,['happy'],6,7.761666666666667,5.917999999999998,6.811666666666667
The_Beatles/Twist_And_Shout.2.mid,Twist and Shout,The Beatles,['happy'],6,7.761666666666667,5.917999999999998,6.811666666666667
The_Beatles/Twist_And_Shout.1.mid,Twist and Shout,The Beatles,['happy'],6,7.761666666666667,5.917999999999998,6.811666666666667
The_Beatles/Ill_Follow_The_Sun.mid,I'll Follow the Sun,The Beatles,"['soothing', 'mellow']",8,6.50171875,3.225625,5.991562500000001
The_Beatles/Ill_Follow_The_Sun.2.mid,I'll Follow the Sun,The Beatles,"['soothing', 'mellow']",8,6.50171875,3.225625,5.991562500000001
The_Beatles/Ill_Follow_The_Sun.1.mid,I'll Follow the Sun,The Beatles,"['soothing', 'mellow']",8,6.50171875,3.225625,5.991562500000001
The_Beatles/A_Taste_Of_Honey.1.mid,A Taste of Honey,The Beatles,['romantic'],7,7.5930188679245285,5.12056603773585,6.279622641509433
The_Beatles/A_Taste_Of_Honey.mid,A Taste of Honey,The Beatles,['romantic'],7,7.5930188679245285,5.12056603773585,6.279622641509433
The_Beatles/I_Feel_Fine.4.mid,I Feel Fine,The Beatles,['happy'],9,7.445142857142859,5.703428571428573,6.6339999999999995
The_Beatles/I_Feel_Fine.2.mid,I Feel Fine,The Beatles,['happy'],9,7.445142857142859,5.703428571428573,6.6339999999999995
The_Beatles/I_Feel_Fine.3.mid,I Feel Fine,The Beatles,['happy'],9,7.445142857142859,5.703428571428573,6.6339999999999995
The_Beatles/I_Feel_Fine.1.mid,I Feel Fine,The Beatles,['happy'],9,7.445142857142859,5.703428571428573,6.6339999999999995
The_Beatles/I_Feel_Fine.mid,I Feel Fine,The Beatles,['happy'],9,7.445142857142859,5.703428571428573,6.6339999999999995
The_Beatles/Honey_Pie.4.mid,Honey Pie,The Beatles,['happy'],6,8.027692307692307,5.485,6.826538461538462
The_Beatles/Honey_Pie.5.mid,Honey Pie,The Beatles,['happy'],6,8.027692307692307,5.485,6.826538461538462
The_Beatles/Honey_Pie.7.mid,Honey Pie,The Beatles,['happy'],6,8.027692307692307,5.485,6.826538461538462
The_Beatles/Honey_Pie.6.mid,Honey Pie,The Beatles,['happy'],6,8.027692307692307,5.485,6.826538461538462
The_Beatles/Honey_Pie.2.mid,Honey Pie,The Beatles,['happy'],6,8.027692307692307,5.485,6.826538461538462
The_Beatles/Honey_Pie.3.mid,Honey Pie,The Beatles,['happy'],6,8.027692307692307,5.485,6.826538461538462
The_Beatles/Honey_Pie.1.mid,Honey Pie,The Beatles,['happy'],6,8.027692307692307,5.485,6.826538461538462
The_Beatles/Honey_Pie.mid,Honey Pie,The Beatles,['happy'],6,8.027692307692307,5.485,6.826538461538462
The_Beatles/I_Am_the_Walrus.4.mid,I Am the Walrus,The Beatles,['trippy'],8,5.1881818181818184,3.783181818181818,4.506818181818181
The_Beatles/I_Am_the_Walrus.2.mid,I Am the Walrus,The Beatles,['trippy'],8,5.1881818181818184,3.783181818181818,4.506818181818181
The_Beatles/I_Am_the_Walrus.3.mid,I Am the Walrus,The Beatles,['trippy'],8,5.1881818181818184,3.783181818181818,4.506818181818181
The_Beatles/I_Am_the_Walrus.1.mid,I Am the Walrus,The Beatles,['trippy'],8,5.1881818181818184,3.783181818181818,4.506818181818181
The_Beatles/I_Am_the_Walrus.mid,I Am the Walrus,The Beatles,['trippy'],8,5.1881818181818184,3.783181818181818,4.506818181818181
The_Beatles/Michelle.5.mid,Michelle,The Beatles,['mellow'],13,6.466575342465752,3.7653424657534247,5.8243835616438355
The_Beatles/Michelle.4.mid,Michelle,The Beatles,['mellow'],13,6.466575342465752,3.7653424657534247,5.8243835616438355
The_Beatles/Michelle.mid,Michelle,The Beatles,['mellow'],13,6.466575342465752,3.7653424657534247,5.8243835616438355
The_Beatles/Michelle.3.mid,Michelle,The Beatles,['mellow'],13,6.466575342465752,3.7653424657534247,5.8243835616438355
The_Beatles/Michelle.2.mid,Michelle,The Beatles,['mellow'],13,6.466575342465752,3.7653424657534247,5.8243835616438355
The_Beatles/Michelle.1.mid,Michelle,The Beatles,['mellow'],13,6.466575342465752,3.7653424657534247,5.8243835616438355
The_Beatles/If_I_Fell.2.mid,If I Fell,The Beatles,"['romantic', 'mellow']",10,7.253376623376624,4.630389610389611,6.17038961038961
The_Beatles/If_I_Fell.3.mid,If I Fell,The Beatles,"['romantic', 'mellow']",10,7.253376623376624,4.630389610389611,6.17038961038961
The_Beatles/If_I_Fell.1.mid,If I Fell,The Beatles,"['romantic', 'mellow']",10,7.253376623376624,4.630389610389611,6.17038961038961
The_Beatles/If_I_Fell.4.mid,If I Fell,The Beatles,"['romantic', 'mellow']",10,7.253376623376624,4.630389610389611,6.17038961038961
The_Beatles/If_I_Fell.5.mid,If I Fell,The Beatles,"['romantic', 'mellow']",10,7.253376623376624,4.630389610389611,6.17038961038961
The_Beatles/If_I_Fell.6.mid,If I Fell,The Beatles,"['romantic', 'mellow']",10,7.253376623376624,4.630389610389611,6.17038961038961
The_Beatles/If_I_Fell.mid,If I Fell,The Beatles,"['romantic', 'mellow']",10,7.253376623376624,4.630389610389611,6.17038961038961
The_Beatles/All_My_Loving.4.mid,All My Loving,The Beatles,['romantic'],7,7.64109375,5.252656250000001,6.23453125
The_Beatles/All_My_Loving.3.mid,All My Loving,The Beatles,['romantic'],7,7.64109375,5.252656250000001,6.23453125
The_Beatles/All_My_Loving.2.mid,All My Loving,The Beatles,['romantic'],7,7.64109375,5.252656250000001,6.23453125
The_Beatles/All_My_Loving.1.mid,All My Loving,The Beatles,['romantic'],7,7.64109375,5.252656250000001,6.23453125
The_Beatles/All_My_Loving.mid,All My Loving,The Beatles,['romantic'],7,7.64109375,5.252656250000001,6.23453125
The_Beatles/Do_You_Want_to_Know_a_Secret.2.mid,Do You Want to Know a Secret,The Beatles,['romantic'],10,7.4251898734177235,5.120759493670887,6.135822784810126
